timestamps,FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6
1605290410.0479994,-40.68489558251313,52.98328734264136,20.07053000686659,10.57267731746398,-15.026133943694177,-2.565019729915281,-4.748926344701273,-7.677930510414251,-2.907593316548378,-9.236640329594842,16.91028867017627,24.84943154039829,16.9188530098421,9.502134859235554,-7.9006033417257635,-9.964609201190171
1605290410.051999,-45.86632108033872,54.584818860151096,29.43991760128179,17.9808311284047,-7.789266926070007,4.774619363698818,1.9740802929732515,-3.361503318837231,0.989181231403098,-7.652237491416768,21.90329869535366,27.590020233463065,12.259852231631983,9.793322407873688,-2.881900297550896,-7.994811078049866
1605290410.0559993,-38.68940444037534,63.52598947127492,36.12010254062717,30.476202700846905,5.776647104600626,17.44127772945757,8.48297843900209,5.648182009613215,10.024559578851026,-0.0128465094987099,27.53006985580227,33.20822705424585,12.662376195925871,15.034698283360068,6.984218997482292,0.2954697184710771
1605290410.0599992,-36.46267612726021,65.94113325703825,24.130027008468787,25.329034561684622,3.027494071870024,16.370735271229144,-0.8093300984206601,5.434073517967529,6.650209750515023,2.8904646372167853,17.852366033417287,29.414224582284305,10.1102029755093,15.437222247653956,6.650209750515023,6.436101258869337
1605290410.0639992,-43.36553389791711,57.2740215152209,17.526921126115845,14.974747905699274,-5.408380498969985,6.050705973907103,-2.7534352025634843,-1.5287346303501632,3.66981954680708,-2.70204916456852,13.373216388189547,24.703837766079225,14.940490547035964,11.660348455024064,1.3660121766995046,0.5695285877775546
1605290410.0679991,-49.29205694666968,44.32473994048984,21.56928944838639,15.916825268940292,-5.785211444266391,4.046650492103487,5.305608422980118,-1.2118540627145489,7.078426733806394,-6.042141634241213,14.880540169375172,25.954231357290027,18.991423208972336,11.1721810940719,-0.2098263218127406,-4.997292195010268
1605290410.071999,-57.727931517509695,34.27020517280845,18.665978301670894,14.03267054245826,-2.719177843900175,6.975654657816465,5.768082764934799,1.2204184023804383,8.405899382009643,-2.547891050583626,6.556002014190921,22.751168322270573,7.301099565117907,9.056789196612527,3.2244738841840546,-1.9997733119706715
1605290410.075999,-64.87915513847558,36.88232877088581,13.43316676585034,9.47644184023807,-0.8178944380864874,7.15550579079884,3.370067658503121,1.0833889677271995,10.67544939345391,1.4859129320210884,-0.1241829251544664,20.721419821469475,-2.6592274662393827,5.982191256580484,6.847189562829054,-0.6551719844357665
1605290410.079999,-61.29926115815973,40.659202563515706,8.78273032730605,10.923815243762906,-2.025466330968153,6.324764843213581,0.800765758754895,0.7322510414282756,10.761092790112183,1.4859129320210884,-2.43655463492787,22.511366811627404,-4.731797665369618,5.990755596246311,4.389224078736584,-0.5866572671091471
1605290410.083999,-58.64431586175323,30.57041043717101,4.474867475394858,8.234612588693095,-7.001347676813885,1.8284865186541848,-1.9997733119706715,-1.460219913023544,5.314172762645946,-2.6506631265735554,-7.600851453421804,17.321376974135987,-1.8627438773174327,4.877391439688747,-0.9977455710688632,-1.4859129320210265
1605290410.0879989,-55.31278773174636,23.7275030441749,10.538419958800672,5.06580691233695,-9.313719386587287,-2.684920485236865,4.466303135729031,-4.149422568093354,5.553974273289113,-8.465849759670373,-2.522198031586144,14.478016205081284,13.244751293202135,4.723233325703854,-1.60581368734261,-10.075945616845928
1605290410.0919988,-37.8672278324559,33.95332460517284,18.29771169604032,11.411982604715067,-6.393279560540138,0.8607161364156869,8.208919569695613,-1.6315067063400923,7.832088624399207,-10.118767315175065,8.397335042343816,23.02522719157705,20.56726170748458,8.448721080338782,-0.0984899061569841,-13.210493934538764
1605290410.0959988,-26.425270038910472,39.074799725337634,12.49965374227515,13.844255069810057,-3.053187090867444,6.718724467841642,-4.132293888761699,0.0385395284962545,1.4516555733577787,-5.982191256580422,3.96957143511104,24.481164934767712,1.3917051956969868,8.628572213321156,0.5609642481117272,-1.9055655756465697
1605290410.0999987,-33.47372158388644,32.3175357289998,4.791748043030473,11.197874113069382,-7.283970885786189,5.699568047608179,-13.116286198214665,-1.0833889677271376,-3.181652185854855,-0.6637363241015939,-5.905112199587975,20.39597491416804,-12.054308079652062,8.405899382009643,-2.6506631265735554,2.599277088578653
1605290410.103999,-35.837479331654805,31.281250629434684,6.607388052185885,16.37929961089497,-12.75658393224991,3.9867001144426952,-5.382687479972502,1.3660121766995046,2.3509112382696578,3.5841761501488065,-2.873335957885068,23.25646436255439,-2.299525200274631,12.876484687571557,-3.5584831311512617,-2.881900297550896
1605290410.1079986,-22.43428775463489,34.62134309910738,14.28960073243308,18.691671320668377,-6.196299748226108,4.055214831769314,8.140404852368993,4.063779171435142,12.16564449530788,5.887983520256382,7.866345983062517,23.15369228656446,12.790841290913283,12.92787072556652,2.5050693522545515,-4.286452002746593
1605290410.1119986,-9.40792712291139,30.99006308079655,20.40453925383386,8.81698768596936,0.2440836804761126,-0.4239348134584261,13.570196200503576,-0.4068061341267713,16.293656214236698,0.6123502861066917,12.345495628290257,17.509792446784193,20.32746019684141,6.547437674525094,3.215909544518228,-8.217483909361379
1605290410.1159985,-12.354059967956022,23.342107759212663,16.08811206225684,3.1217018081941257,-2.8048212405584487,-5.965062577248767,4.132293888761761,-8.208919569695551,10.17871769283592,-6.059270313572869,6.19629974822617,15.68558809796295,11.000894300755352,2.8133855802243386,-3.053187090867444,-11.043715999084426
1605290410.1199985,-20.54156868848704,21.82621963836121,5.89654785992221,8.328820325017197,-5.219965026321781,-4.32927370107573,-9.921787502861037,-11.16361675440601,1.2803687800412304,-5.8708548409246655,-1.2032897230487214,15.111777340352514,-6.48748729686424,3.7040769054703904,-1.9226942549782249,-4.157986907759181
1605290410.1239984,-15.74553847562368,27.196060608835005,3.7126412451362176,11.745991851682335,-10.564112977798093,0.0214108491645997,-12.979256763561423,-8.157533531700587,-1.357447837033615,-5.245658045319264,-1.811357839322468,17.663950560769084,-7.703623529411733,7.652237491416831,-0.1584402838177761,-4.843134081025375
1605290410.1279984,-9.733372030212832,30.95580572213324,8.431592401007126,9.639164293888792,-20.56726170748452,1.5030416113527434,-7.643673151750941,-3.1217018081940635,-0.4153704737925987,-7.5066437170977025,-0.4068061341267713,24.11289832913713,4.055214831769314,12.345495628290257,-5.2799154039825735,-12.619554497596672
1605290410.1319983,-14.015541863126542,24.498293614099367,10.40995486381326,6.752981826504952,-14.555095262073667,0.1413116044861835,-4.192244266422491,-3.3871963378347134,0.475320851453453,-5.930805218585457,2.1967531242847644,20.08765868619825,7.832088624399207,10.298618448157503,-4.1066008697642165,-7.994811078049866
1605290410.1359982,-12.345495628290196,14.65786733806366,7.866345983062517,4.432045777065721,-1.7685361409933311,-2.7619995422293115,-5.7081323872739445,-9.459313160906357,-0.3211627374684971,-3.275859922178957,5.134321629663569,8.911195422293462,2.4965050125887243,3.961007095445213,-0.3639844357976342,-1.4687842526893713
1605290410.1399982,-5.399816159304157,13.69866129549099,4.586203891050615,4.226501625085863,-6.0335772945753865,-1.931258594644052,-8.568621835660302,-10.27292542915996,-0.3211627374684971,-1.811357839322468,3.087444449530816,8.936888441290943,-1.6914570840008842,5.100064271000259,-3.318681620508094,-2.847642938887586
1605290410.143998,-4.7917480430304105,21.75770492103459,7.566594094758557,8.003375417715755,-12.302673929961058,3.387196337834776,-4.526253513389761,-3.609869169146226,5.442637857633357,2.153931425955628,2.864771618219303,16.036726024261874,4.449174456397376,11.883021286335577,-2.6335344472419004,-1.8627438773174327
1605290410.147998,-0.1584402838177761,31.65808157473109,14.400937148088838,13.141979217212208,-11.968664682993788,7.138377111467186,3.395760677500604,1.100517647058855,7.72075220874345,3.215909544518228,8.063325795376548,21.552160769054733,17.167218860151095,16.18231979858094,-3.00180105287248,-4.466303135728968
1605290410.151998,4.5005604943923405,28.59204797436488,12.285545250629465,12.097129777981262,-13.05633582055387,4.740362005035508,1.434526894026124,-1.8627438773174327,1.6058136873426725,-1.400269535362752,8.106147493705684,21.53503208972308,14.940490547035964,13.96415582513164,-7.335356923781154,-10.606934676127228
1605290410.155998,-0.1070542458228115,9.031096177615046,5.29704408331429,0.5866572671092094,-9.613471274891248,-2.856207278553413,-5.254222384985091,-11.540447699702415,0.0471038681620819,-7.737880888075042,4.577639551384787,10.47846958113988,5.793775783932281,5.759518425268971,-2.4279902952620422,-10.93237958342867
1605290410.159998,1.965515953307424,-6.881446921492301,3.215909544518228,-14.709253376058562,-2.907593316548378,-13.32183035019452,-5.082935591668543,-21.894734355687767,4.423481437399894,-13.6900969558251,4.928777477683711,-5.793775783932219,8.58575051499202,-4.963034836346958,5.022985214007813,-8.851245044632607
1605290410.163998,10.452776562142397,-3.695512565804501,4.483431815060685,-17.132961501487724,-5.494023895628259,-15.377271869993102,-2.1881887846188746,-20.318895857175523,5.89654785992221,-11.223567132066805,6.281943144884444,-6.932832959487265,11.831635248340612,-6.22199276722359,-0.3468557564659793,-7.643673151750941
1605290410.1679978,8.876938063630153,6.264814465552789,7.737880888075105,-5.05724257267106,-13.681532616159272,-7.318228244449499,1.5116059510185709,-9.185254291599875,6.033577294575449,-3.5584831311512617,7.412435980773663,5.887983520256382,11.626091096360753,2.839078599221821,-11.060844678416082,-8.482978439002029
1605290410.1719978,10.187282032501749,6.264814465552789,11.129359395742764,3.678383886472908,-19.488154909590264,-2.70204916456852,2.9161576562142675,-5.485459555962431,4.217937285420035,-3.9867001144426326,10.821043167772975,12.979256763561484,15.291628473334889,9.64772863355462,-17.749593957427297,-15.068955642023314
1605290410.1759975,18.7002356603342,-2.2224461432821845,10.795350148775494,1.8370508583200127,-14.760639414053529,-3.318681620508094,0.0128465094987722,-8.816987685969298,2.1453670862898,-5.485459555962431,12.37118864728774,8.157533531700649,13.989848844129122,8.166097871366476,-17.004496406500312,-14.41806582742043
1605290410.1799977,14.503709224078769,-19.43676887159529,4.380659739070756,-6.333329182879345,0.2869053788052497,-3.781155962462775,-0.8949734950789342,-11.317774868390904,8.337384664683025,-0.6808650034332487,7.343921263447044,-3.5499187914854344,7.069862394140566,2.582148409246998,-4.7574906843671005,-2.642098786907728
1605290410.1839976,-6.521744655527549,-50.02859015793084,-9.416491462577216,-17.621128862439885,3.2587312428473645,-5.999319935912077,-0.4496278324559083,-13.082028839551352,11.985793362325506,-3.943878416113496,-7.558029755092667,-16.764694895857144,3.421453696498085,-2.410861615930388,4.877391439688747,-0.912102174410589
1605290410.1879976,-40.38514369420917,-84.68847278553442,-28.53209759670402,-26.605121171892847,-8.971145799954192,-5.245658045319264,-5.05724257267106,-10.075945616845928,2.821949919890166,-7.498079377431875,-29.765362508583166,-22.78542568093382,-2.13680274662391,-0.4667565117875632,0.3468557564660416,-4.072343511100907
1605290410.1919975,-84.53431467154952,-115.39163048752572,-51.64725035477223,-34.18456177615012,-20.781370199130205,-3.23303822384982,-11.095102037079393,-3.053187090867444,-4.320709361409902,1.6143780270084995,-54.66189791714348,-27.315961364156525,-10.675449393453848,4.6632829480430615,-9.76762938887614,-0.483885191119218
1605290410.1959977,-122.4143890135042,-149.14369311055157,-77.33170501258866,-53.03467338063626,-34.48431366445408,-14.263907713435536,-16.01103300526433,-7.806395605401662,-3.2672955825131296,2.839078599221821,-77.77705067521168,-45.10409485008008,-14.178264316777264,-0.4496278324559083,-15.71128111696037,-4.59476823071638
1605290410.1999974,-132.23768661020824,-177.12339079880977,-86.20436090638586,-73.36641574731055,-38.389652552071375,-28.35224646372164,-15.565687342641304,-18.73449301899745,2.37660425726714,-6.093527672236178,-82.65015994506749,-64.57940325017162,-10.101638635843411,-11.172181094071838,-10.692578072785505,-13.313266010528691
1605290410.2039974,-104.80610666056302,-179.8554151522087,-75.60170840009152,-76.74932991531239,-22.36577303730828,-28.215217029068405,-9.253769008926495,-21.594982467383808,9.562085236896346,-6.281943144884381,-70.00919459830621,-69.127067612726,-4.020957473105942,-15.017569604028347,0.475320851453453,-9.399362783245564
1605290410.207997,-57.23976415655753,-163.24916054016933,-73.04097084000912,-72.3472593270771,-18.63172094300752,-28.377939482719125,-12.139951476310337,-26.08269645227737,4.055214831769314,-10.392826184481542,-66.3179642023346,-67.69682288853281,-8.585750514991958,-18.93147283131148,-2.710613504234347,-11.026587319752773
1605290410.2119973,-18.451869810025144,-139.75717683680472,-75.0364619821469,-65.1360853284504,-34.73267951476307,-31.81223968871592,-22.143100205996763,-30.91298402380404,-10.478469581139818,-22.656960585946408,-68.9129591210803,-60.51990624856944,-20.704291142137755,-21.98037775234604,-14.075492240787334,-22.45141643396655
1605290410.2159972,18.725928679331684,-108.36887196154724,-57.07704170290681,-43.45117729457538,-37.17351631952389,-19.83072849622336,-16.696180178530525,-18.871522453650687,-9.082482215609948,-16.756130556191316,-54.12234451819635,-37.8329704737926,-15.856874891279436,-9.150996932936566,-12.045743739986236,-19.17127434195465
1605290410.2199972,72.27874460975055,-75.54175802243073,-32.257585351338946,-20.72998416113524,-21.851912657358632,-3.3101172808422668,0.1156185854887013,-1.7514074616616762,7.438128999771146,1.6657640650034644,-30.00516401922633,-15.8140531929503,4.260758983749173,6.949961638818983,-2.924721995880033,-5.1514503089951615
1605290410.223997,123.56201052872512,-47.142407690547,-15.274499794003171,-12.319802609292712,-5.793775783932219,0.7836370794232401,10.726835431448874,2.4793763332570693,18.26345433737701,7.917732021057481,-10.27292542915996,-6.975654657816403,15.651330739299642,7.75500956740676,2.093981048294835,0.3639844357976965
1605290410.227997,154.33368294804305,-15.968211306935194,-2.556455390249454,-6.042141634241213,2.3337825589380032,3.250166903181537,10.21297505149923,2.44511897459376,14.272472053101426,3.798284641794492,2.6420987869077903,2.599277088578653,12.268416571297813,4.56907521171896,4.1408582284275885,-0.5523999084458374
1605290410.231997,168.22504188601513,5.022985214007813,-1.503041611352681,1.6058136873426725,-1.974080292973189,6.830060883497398,-2.462247653925352,1.8970012359808048,0.843587457084032,-0.706558022430731,2.736306523231892,9.390798443579795,1.9912089723049065,6.573130693522576,3.292988601510674,0.2269550011444578
1605290410.235997,170.28904774547954,5.639617669947387,-1.5886850080109551,5.750954085603143,-3.352938979171404,5.082935591668605,-9.93891618219269,-2.2481391622796667,-1.6229423666742648,-1.931258594644052,2.6078414282444804,6.187735408560342,-0.0642325474936744,7.969118059052445,6.247685786221134,3.815413321126147
1605290410.239997,174.13443625543604,14.246779034103945,15.608509040970503,11.857328267338094,7.095555413138048,3.8924923781185936,4.157986907759244,-1.742843121995849,12.559604119935942,3.746898603799528,18.34909773403528,9.47644184023807,18.10929622339211,10.632627695124771,13.287572991531274,4.937341817349539
1605290410.2439969,178.16824023804077,36.83950707255668,29.217244769970275,14.221086015106462,8.234612588693095,3.618433508812116,16.105240741588496,2.582148409246998,18.563206225680965,9.150996932936629,28.446454200045807,17.329941313801815,29.414224582284305,11.36916090638593,10.598370336461464,1.0405672693980628
1605290410.2479968,159.9775827878233,40.70202426184485,21.37230963607236,7.549465415426901,0.5952216067750369,0.8778448157473417,7.429564660105318,1.9226942549782868,10.07594561684599,7.677930510414313,20.198995101854003,12.405446005951047,12.679504875257528,4.671847287708888,5.519716914625803,1.5030416113527434
1605290410.2519968,133.0170415197986,33.670701396200535,14.49514488441294,9.056789196612527,3.1388304875257806,5.005856534676158,-1.006309910734691,3.2758599221790194,7.412435980773663,7.68649485008014,14.880540169375172,9.133868253604977,-0.6637363241015939,4.192244266422553,10.624063355458944,10.367133165484123
1605290410.2559967,124.26428638132298,43.58820672922869,20.584390386816235,20.13904472419321,8.457285420004608,13.056335820553931,0.2440836804761126,8.962581460288426,12.388317326619394,11.394853925383414,20.85844925612271,19.07706660563061,4.885955779354574,12.551039780270116,13.758611673151782,12.953563744564004
1605290410.259997,118.42340672922867,53.95105772487986,30.02229269855805,21.654932845044662,7.874910322728343,10.786785809109666,1.84561519798584,6.050705973907103,14.19539299610898,8.38877070267799,28.720513069352283,22.96527681391625,8.928324101625117,11.925842984664714,6.076398992904585,3.746898603799528
1605290410.2639966,101.14913362325476,52.90620828564892,35.6918855573358,16.096676401922668,3.66981954680708,2.924721995880095,1.2974974593728852,-1.4345268940260616,11.257824490730174,0.5181425497825901,34.23594781414514,19.33399679560544,12.7651482719158,7.0869910734722215,-1.2546757610436858,-4.115165209430044
1605290410.2679963,83.73783108262764,50.25126298924242,33.15684101625089,11.531883360036652,-1.2118540627145489,-1.134775005722102,-0.1070542458228115,-4.1066008697642165,9.01396749828339,-0.2869053788051874,32.660109315632894,17.15009018081944,19.29973943694212,8.029068436713237,1.0405672693980628,-0.9634882124055536
1605290410.2719965,63.78291966124974,38.88638425268943,22.768297001602228,1.8370508583200127,1.374576516365332,-7.857781643396627,-1.5116059510185085,-9.253769008926495,10.752528450446356,1.7085857633326014,23.08517756923784,6.2048640878919965,14.05836356145574,1.4259625543602965,9.570649576562174,6.16204238956286
1605290410.2759964,35.22941121538112,24.82373852140081,9.519263538567207,-8.003375417715693,1.169032364385474,-16.747566216525488,-4.457738796063141,-19.66800604257264,9.108175234607492,-6.290507484550209,10.093074296177646,-7.352485603112809,2.659227466239445,-10.80391448844126,10.067381277180164,3.626997848477944
1605290410.2799964,8.936888441290943,29.131601373312,-1.057695948729655,-9.17668995193405,-12.422574685282642,-18.708799999999968,-11.745991851682277,-24.16428436713204,0.5695285877775546,-16.54202206454563,0.680865003433311,-4.226501625085801,0.3639844357976965,-10.70114241245133,2.385168596932968,-5.596795971618188
1605290410.2839963,-5.35699446097502,36.38559707026783,-0.7579440604256955,-7.789266926070007,-15.283064133669,-13.929898466468268,-13.407473746852794,-21.68919020370791,0.25264802014194,-15.231678095674036,3.001801052872542,4.389224078736584,2.248139162279729,-4.877391439688685,4.654718608377234,-4.997292195010268
1605290410.2879963,-8.397335042343753,31.426844403753748,8.971145799954254,-4.671847287708826,1.0148742504005803,-9.03966051728081,-5.305608422980056,-19.03424490730141,9.90465882352944,-8.431592401007064,12.936435065232349,3.147394827191608,0.6037859464408643,-5.879419180590492,15.497172625314748,4.543382192721477
1605290410.2919962,-10.949508262760324,27.20462494850083,16.25083451590756,2.41086161593045,8.85124504463267,-6.093527672236178,-0.1584402838177761,-16.858902632181245,14.281036392767254,-6.8214965438315085,16.507764705882384,1.6657640650034644,-1.357447837033615,-6.761546166170717,14.443758846417976,7.044169375143084
1605290410.2959962,-22.519931151293168,27.28170400549328,16.730437537193897,3.764027283131182,5.536845593957458,-6.247685786221072,-0.5010138704508729,-15.822617532616126,13.535938841840268,-6.384715220874311,14.72638205539028,4.757490684367163,0.1926976424811481,-4.466303135728968,6.992783337148119,2.0597236896315256
1605290410.299996,-34.87827328908214,31.281250629434684,12.713762233920836,-0.9035378347447616,-0.2098263218127406,-7.669366170748423,-4.569075211718897,-15.197420737010724,11.000894300755352,-2.43655463492787,13.304701670862928,8.217483909361441,2.9418506752117497,-0.869280476081452,4.723233325703854,0.4239348134584884
1605290410.303996,-42.98013861295488,37.44757518883043,6.787239185168262,-0.6637363241015939,-11.009458640421116,-7.326792584115327,-13.570196200503515,-13.561631860837688,4.149422568093416,-0.54383556878001,9.733372030212896,10.752528450446356,2.582148409246998,4.5005604943923405,3.498532753490532,1.657199725337637
1605290410.307996,-52.255318471045975,31.966397802700875,5.639617669947387,1.4859129320210884,-18.20350395971615,-7.078426733806332,-15.240242435339862,-13.047771480888043,-0.8864091554131068,-5.905112199587975,6.633081071183368,12.00292204165716,1.1947253833829563,5.733825406271489,-0.8007657587548326,-3.181652185854855
1605290410.311996,-57.77075321583883,23.10230624856949,9.844708445868651,0.1841333028153207,-11.317774868390904,-7.635108812085114,-6.598823712519996,-15.35157885099562,-0.6123502861066293,-12.268416571297749,8.714215609979432,9.519263538567207,1.6743284046692917,-0.1584402838177761,-1.6229423666742648,-10.144460334172548
1605290410.315996,-55.08155056076902,27.80412872510875,14.803461112382726,-0.7322510414282133,0.638043305104174,-6.598823712519996,-1.8370508583199503,-17.83523735408557,1.7771004806592208,-12.82509864957653,14.015541863126604,3.601304829480461,2.5136336919203788,-5.785211444266391,4.911648798352057,-8.560057495994474
1605290410.319996,-53.14600979629202,25.40611361867707,14.717817715724452,-0.0128465094987099,5.494023895628321,-5.219965026321781,-3.49853275349047,-18.006524147402118,3.5584831311513243,-9.347976745250598,13.287572991531274,-1.5287346303501632,3.6098691691462887,-4.885955779354512,10.332875806820812,-2.522198031586144
1605290410.3239958,-60.48564888990612,10.392826184481605,2.256703501945556,0.25264802014194,-5.1171929503318525,-3.335810299839749,-8.003375417715693,-12.748019592584084,-1.4944772716868535,-4.132293888761699,0.9977455710689256,-0.6723006637674213,1.7085857633326014,1.640071046005982,2.068288029297353,0.843587457084032
1605290410.3279958,-72.4072097047379,13.082028839551414,-7.969118059052383,1.357447837033677,-21.09825076676582,0.089925566491219,-10.889557885099531,-4.671847287708826,-7.5751584344243215,1.0405672693980628,-7.797831265735835,5.29704408331429,-3.481404074158815,6.6587740901808505,-11.172181094071838,-1.1861610437170664
1605290410.3319955,-74.04299858091093,22.91389077592129,1.5715563286793628,1.4430912336919517,-17.132961501487724,0.2954697184710771,-5.691003707942289,-3.4043250171663684,-2.590712748912764,-0.1070542458228115,0.6894293430991385,6.46179427786682,-4.868827100022857,2.6420987869077903,-9.67342165255204,-5.999319935912077
1605290410.3359957,-59.911838132295685,17.77528697642484,11.883021286335577,1.0148742504005803,-1.220418402380376,-2.213881803616357,-0.4496278324559083,-7.51520805676353,3.5499187914854966,-5.32273710231171,11.1721810940719,3.190216525520745,-3.344374639505576,-3.3871963378347134,0.7408153810941029,-6.992783337148057
1605290410.3399956,-49.30918562600134,14.812025452048552,5.451202197299184,2.025466330968216,-0.1926976424810857,-2.076852368963118,-7.275406546120362,-8.988274479285845,0.4239348134584884,-5.39125181963833,6.684467109178333,2.7106135042344097,-6.68446710917827,-1.9655159533073616,1.9312585946441143,-2.950415014877515
1605290410.3439956,-56.13496433966579,20.07909434653242,-2.111109727626428,3.4642753948272227,-9.099610894941602,-0.603785946440802,-15.856874891279436,-8.037632776379002,-3.695512565804501,-2.385168596932905,-1.7342787823300214,3.8924923781185936,-7.660801831082596,3.2330382238498823,-4.115165209430044,-0.7665084000915229
1605290410.3479955,-62.82371361867701,19.590926985580253,-2.4708119935911794,5.913676539253864,-9.185254291599875,1.8284865186541848,-15.197420737010724,-5.88798352025632,-2.5735840695811087,0.4239348134584884,-2.3337825589379406,4.885955779354574,-0.9891812314030358,7.72075220874345,-5.451202197299121,0.2783410391394223
1605290410.3519957,-56.04075660334169,19.950629251545006,0.5523999084458997,8.200355230029786,-5.691003707942289,6.19629974822617,-9.63916429388873,-1.7171501029983665,0.843587457084032,4.055214831769314,1.0576959487297175,9.71624335088124,2.9418506752117497,10.97520128175787,-3.2244738841839924,1.6486353856718097
1605290410.3559954,-49.942946761272566,19.42820453192953,5.656746349279042,3.421453696498085,-4.260758983749111,4.560510872053133,-4.894520119020339,-2.8990289768825503,5.142885969329397,2.8305142595559936,3.6098691691462887,9.159561272602456,0.7408153810941029,6.872882581826536,-1.4088338750285794,-0.9035378347447616
1605290410.3599954,-49.16359185168227,10.50416260013736,9.78475806820786,-2.924721995880033,-0.1926976424810857,-0.5523999084458374,-0.3725487754634616,-6.042141634241213,9.159561272602456,0.578092927443382,6.5645663538567485,2.6420987869077903,0.9806168917372708,0.8178944380865497,2.804821240558512,-2.6934848249026926
1605290410.3639953,-42.23504106202789,6.795803524834088,9.133868253604977,-0.218390661478568,4.646154268711406,3.087444449530816,2.453683314259587,-1.1262106660562743,11.155052414740243,6.675902769512505,9.553520897230518,2.7705638818952014,5.125757289997742,4.312145021744137,7.626544472419349,3.087444449530816
1605290410.3679953,-34.15030441748681,12.045743739986298,6.3333291828794085,2.796256900892684,3.6098691691462887,8.722779949645258,-2.70204916456852,0.9977455710689256,6.872882581826536,7.669366170748486,8.029068436713237,5.459766536965011,6.847189562829054,9.399362783245625,6.6587740901808505,7.395307301442008
1605290410.3719952,-38.62088972304872,13.073464499885588,-0.1070542458228115,-1.6400710460059198,-3.695512565804501,3.1045731288624707,-14.349551110093811,-7.737880888075042,-3.19878086518651,-5.990755596246249,1.066260288395545,0.8864091554131691,3.2587312428473645,4.7317976653696805,-1.7171501029983665,0.1327472648203561
